Probe_ID,logFC,t,adj.P.Val,CHR,MAPINFO,gene,feature,cgi,feat.cgi
cg20563921,-0.014745275,-3.308326972,0.03947971,11,62420975,INTS5,TSS1500,shore,TSS1500-shore
cg13976375,-0.228794696,-3.308260599,0.039484713,1,39281613,,IGR,shore,IGR-shore
cg27522780,-0.059484829,-3.308181941,0.039491425,12,121163493,ACADS,TSS200,island,TSS200-island
cg01458752,-0.04193474,-3.307984256,0.039514698,11,8008673,EIF3F,TSS200,shore,TSS200-shore
cg19450816,-0.304303666,-3.307776051,0.039537793,2,237551858,,IGR,opensea,IGR-opensea
cg22550075,-0.026403014,-3.307745584,0.039537793,15,59665231,MYO1E,TSS200,shore,TSS200-shore
cg02880356,-0.295956768,-3.307727171,0.039537793,10,7216145,SFMBT2,Body,shelf,Body-shelf
cg23488414,-0.287174301,-3.307588108,0.039548113,4,74088730,ANKRD17,Body,opensea,Body-opensea
cg18997422,-0.027152808,-3.307585877,0.039548113,14,102976151,ANKRD9,TSS200,island,TSS200-island
cg15840419,-0.082166388,-3.30749402,0.039548113,6,147828010,,IGR,island,IGR-island
cg02945266,-0.282556735,-3.307488837,0.039548113,22,22337468,TOP3B,TSS1500,shore,TSS1500-shore
cg24600724,-0.215796832,-3.307476893,0.039548113,5,176289552,UNC5A,Body,opensea,Body-opensea
cg26010879,-0.213296781,-3.307441714,0.039548113,7,73157217,,IGR,shelf,IGR-shelf
cg24495643,-0.280440839,-3.307440436,0.039548113,8,29230953,,IGR,opensea,IGR-opensea
cg17935233,-0.211018824,-3.307267255,0.039568006,1,156338826,RHBG,TSS200,island,TSS200-island
cg14377152,0.199696286,3.30722938,0.039569053,15,45431690,DUOX1,Body,shelf,Body-shelf
cg27099358,-0.220049874,-3.307148245,0.039575677,16,1118909,LOC146336,Body,shore,Body-shore
cg05289253,0.337702823,3.307091764,0.039575677,11,123301674,,IGR,island,IGR-island
cg14950321,-0.230935181,-3.307090777,0.039575677,19,4530233,PLIN5,Body,shore,Body-shore
cg04924511,0.313838369,3.306995622,0.039584708,3,10334731,GHRLOS,Body,opensea,Body-opensea
cg04071967,-0.265350739,-3.306959814,0.039585469,17,53511321,,IGR,opensea,IGR-opensea
cg16557906,0.069569902,3.306649971,0.039624441,17,72436751,GPRC5C,Body,opensea,Body-opensea
cg20718643,-0.106865827,-3.306554979,0.03963346,2,20646775,RHOB,TSS200,island,TSS200-island
cg25082710,-0.303288118,-3.30645497,0.039643182,1,152880108,IVL,TSS1500,opensea,TSS1500-opensea
cg12805420,-0.077571504,-3.306394391,0.039643698,17,7165840,CLDN7,TSS200,island,TSS200-island
cg03940848,0.341866881,3.306390595,0.039643698,1,229543112,,IGR,island,IGR-island
cg00183355,0.011669363,3.306340881,0.039646403,21,34100294,SYNJ1,TSS200,island,TSS200-island
cg09892671,-0.287908341,-3.306162274,0.039666175,1,82951578,,IGR,opensea,IGR-opensea
cg21988972,-0.20812608,-3.30613859,0.039666175,2,100759623,AFF3,TSS1500,opensea,TSS1500-opensea
cg14123923,0.358770486,3.306075901,0.039670694,13,79176572,POU4F1,Body,island,Body-island
cg16172099,-0.289781202,-3.305988221,0.039677024,8,103750821,,IGR,shore,IGR-shore
cg26101277,-0.183643972,-3.305968089,0.039677024,17,32690412,CCL1,TSS200,opensea,TSS200-opensea
cg14920334,-0.243144823,-3.305939616,0.039677024,12,4829827,GALNT8,1stExon,opensea,1stExon-opensea
cg17504397,-0.103124763,-3.305908726,0.039677105,17,38574575,TOP2A,TSS1500,shore,TSS1500-shore
cg23812581,0.018390497,3.305775312,0.039690155,1,2344178,PEX10,TSS200,island,TSS200-island
cg15693572,-0.282659647,-3.305743331,0.039690155,3,22412385,,IGR,shore,IGR-shore
cg10359157,0.185681714,3.305724374,0.039690155,13,51418020,DLEU7,TSS200,island,TSS200-island
cg17610169,0.069665662,3.305644446,0.039697088,11,10750973,,IGR,opensea,IGR-opensea
cg19125370,0.183795349,3.30550023,0.039713007,6,10390532,,IGR,island,IGR-island
cg05611719,-0.297562151,-3.305451407,0.039715596,17,73902048,MRPL38,TSS1500,shore,TSS1500-shore
cg08402873,-0.034986217,-3.305225634,0.03974108,20,10653164,JAG1,Body,island,Body-island
cg26061593,-0.261791126,-3.305208557,0.03974108,4,8643968,,IGR,shore,IGR-shore
cg17794169,-0.073517083,-3.304988384,0.039767644,10,123358013,FGFR2,TSS200,island,TSS200-island
cg14027288,-0.336972641,-3.304773554,0.039793477,1,180923683,,IGR,island,IGR-island
cg06467207,-0.271535136,-3.304638151,0.039808199,16,28023143,GSG1L,Body,opensea,Body-opensea
cg27051129,0.173802992,3.304550154,0.039816283,13,51417977,DLEU7,TSS200,island,TSS200-island
cg19953452,-0.27393548,-3.304292002,0.039837174,17,254590,,IGR,shore,IGR-shore
cg18019572,-0.31571254,-3.304278172,0.039837174,1,942489,,IGR,opensea,IGR-opensea
cg13092738,-0.258824461,-3.304262208,0.039837174,8,124498970,,IGR,opensea,IGR-opensea
cg18132256,0.111296316,3.30425735,0.039837174,22,24190340,,IGR,shore,IGR-shore
cg16818993,0.366835382,3.30424969,0.039837174,10,7453471,SFMBT2,TSS200,island,TSS200-island
cg15881088,-0.016784758,-3.304108123,0.039852686,3,51422374,MANF,TSS1500,island,TSS1500-island
cg26242024,-0.072275292,-3.304076924,0.039852686,15,101629063,,IGR,shore,IGR-shore
cg02092616,-0.166612442,-3.304048247,0.039852686,14,105154749,INF2,TSS1500,shore,TSS1500-shore
cg00903577,-0.271167624,-3.303937506,0.039863971,6,28831109,,IGR,shore,IGR-shore
cg14240790,-0.260633404,-3.303897455,0.039864383,11,6378691,,IGR,opensea,IGR-opensea
cg08337184,0.037237018,3.303854637,0.039864383,19,11558539,PRKCSH,Body,shore,Body-shore
cg14082658,-0.040014067,-3.303829848,0.039864383,12,109915157,UBE3B,TSS1500,island,TSS1500-island
cg21074656,-0.293678891,-3.303813559,0.039864383,11,134284116,,IGR,shore,IGR-shore
cg03638937,-0.279800232,-3.303638557,0.039884688,11,393570,PKP3,TSS1500,shore,TSS1500-shore
cg12995004,-0.302384752,-3.303265249,0.039932849,5,17395952,,IGR,opensea,IGR-opensea
cg10276465,-0.254273574,-3.30315939,0.039943471,22,42470494,FAM109B,5'UTR,island,5'UTR-island
cg16451306,-0.300661374,-3.303012304,0.039959891,5,71475356,MAP1B,Body,opensea,Body-opensea
cg20939723,-0.210962173,-3.302968928,0.039961737,2,171570700,LOC440925,Body,island,Body-island
cg02371631,0.210355677,3.302866822,0.039967626,2,202748718,CDK15,Body,opensea,Body-opensea
cg17414873,0.255614526,3.302842655,0.039967626,1,1160713,SDF4,Body,shore,Body-shore
cg21406967,-0.256221494,-3.302829868,0.039967626,7,100464553,TRIP6,TSS1500,shore,TSS1500-shore
cg19672329,-0.018974798,-3.302806106,0.039967626,7,98923317,ARPC1A,TSS200,island,TSS200-island
cg01328416,-0.022113866,-3.302773228,0.039967999,16,66967867,FAM96B,Body,shore,Body-shore
cg00852675,0.148282239,3.30262269,0.039984915,7,150105086,LOC728743,Body,island,Body-island
cg12182124,-0.283110489,-3.302563397,0.039989004,18,21451563,LAMA3,TSS1500,opensea,TSS1500-opensea
cg05336956,-0.132821546,-3.302386308,0.040009664,1,1098001,,IGR,shore,IGR-shore
cg23747904,-0.159985258,-3.302328581,0.040013535,2,120301847,PCDP1,TSS200,island,TSS200-island
cg02896266,-0.262441123,-3.302218097,0.040024832,1,864879,SAMD11,Body,shelf,Body-shelf
cg02769477,0.201017439,3.301917169,0.040062951,1,17012728,,IGR,opensea,IGR-opensea
cg16052317,-0.295319299,-3.301886395,0.040063031,15,99789855,TTC23,TSS200,shore,TSS200-shore
cg06052619,-0.077428691,-3.301839987,0.040065313,6,138428906,PERP,TSS1500,shore,TSS1500-shore
cg08223003,0.177840083,3.301746944,0.040074167,8,134285320,NDRG1,Body,opensea,Body-opensea
cg27495223,-0.238810759,-3.301711167,0.040074953,3,14758289,C3orf20,Body,opensea,Body-opensea
cg04169021,-0.337573301,-3.301518269,0.040097884,17,35060451,,IGR,island,IGR-island
cg26306994,-0.187877503,-3.301441392,0.040104466,12,6493521,LTBR,1stExon,island,1stExon-island
cg17646765,-0.054217788,-3.301269015,0.040117798,4,40631741,RBM47,1stExon,island,1stExon-island
cg14472315,0.011073501,3.301268108,0.040117798,3,119813523,GSK3B,TSS1500,island,TSS1500-island
cg20999901,-0.309847427,-3.301256282,0.040117798,10,105615046,SH3PXD2A,5'UTR,island,5'UTR-island
cg11545360,-0.058275839,-3.301168587,0.040121336,12,96793417,CDK17,5'UTR,island,5'UTR-island
cg24309256,0.034672333,3.301154791,0.040121336,3,28390795,AZI2,TSS200,island,TSS200-island
cg20492449,-0.029856702,-3.301140649,0.040121336,2,149403085,EPC2,Body,island,Body-island
cg18980148,-0.287199713,-3.300924432,0.040147585,8,134552558,ST3GAL1,5'UTR,opensea,5'UTR-opensea
cg13856405,-0.226147484,-3.300891303,0.040148002,10,821395,,IGR,opensea,IGR-opensea
cg15457883,-0.019660744,-3.300638664,0.040179411,10,52385225,SGMS1,TSS1500,shore,TSS1500-shore
cg07097417,-0.345129217,-3.300291927,0.040221786,1,212002770,LPGAT1,5'UTR,shore,5'UTR-shore
cg09438382,-0.217819673,-3.300278436,0.040221786,21,46143807,,IGR,island,IGR-island
cg04847920,-0.170084944,-3.300184246,0.040229236,17,31254859,TMEM98,TSS200,shore,TSS200-shore
cg01295339,-0.102780755,-3.300165412,0.040229236,2,74729710,LBX2,Body,island,Body-island
cg03510194,-0.263959257,-3.299997851,0.040248667,5,134788007,TIFAB,1stExon,opensea,1stExon-opensea
cg14630032,-0.245931719,-3.299853268,0.040261842,3,148898124,CP,Body,opensea,Body-opensea
cg12790424,-0.212474714,-3.299844411,0.040261842,14,53858122,,IGR,opensea,IGR-opensea
cg05854644,0.410955885,3.299706736,0.0402758,17,26699187,SARM1,1stExon,island,1stExon-island
cg16303846,0.359884283,3.299685476,0.0402758,2,225907539,DOCK10,TSS1500,shore,TSS1500-shore
cg13209487,-0.014949312,-3.299535895,0.040292707,20,634133,SRXN1,TSS1500,island,TSS1500-island
cg07005353,-0.330399683,-3.299475594,0.040296977,1,220097971,SLC30A10,Body,shelf,Body-shelf
cg18809821,-0.026474591,-3.299444748,0.040297076,6,24403225,MRS2,5'UTR,island,5'UTR-island
cg09739536,-0.296321125,-3.299337275,0.040308028,5,178339445,ZFP2,5'UTR,opensea,5'UTR-opensea
cg15679064,-0.253839215,-3.299226093,0.040319509,19,49134105,DBP,Body,island,Body-island
cg02262553,-0.301877853,-3.298942852,0.040355382,4,87849250,,IGR,opensea,IGR-opensea
cg03175417,-0.304176099,-3.298571311,0.040403817,22,20050298,C22orf25,Body,opensea,Body-opensea
cg19122579,-0.398518247,-3.298345103,0.040427886,6,157952316,ZDHHC14,Body,opensea,Body-opensea
cg24631428,-0.234805624,-3.298341523,0.040427886,6,64281604,PTP4A1,TSS1500,shore,TSS1500-shore
cg22725830,-0.310690031,-3.298266584,0.040434251,13,112075959,,IGR,opensea,IGR-opensea
cg15241635,0.075274826,3.298177704,0.040442597,2,236772963,AGAP1,Body,shore,Body-shore
cg13496270,-0.289332908,-3.298054871,0.04045577,4,55092363,,IGR,shore,IGR-shore
cg27187375,-0.295437934,-3.297991226,0.040458669,1,155912569,RXFP4,1stExon,opensea,1stExon-opensea
cg11158239,-0.053900614,-3.297974227,0.040458669,12,7037742,ATN1,5'UTR,island,5'UTR-island
cg21345949,-0.292827684,-3.297916269,0.040462626,10,135171718,C10orf125,TSS200,island,TSS200-island
cg08691328,-0.294439573,-3.297791531,0.040476077,7,50196374,C7orf72,Body,shelf,Body-shelf
cg03662217,-0.047275049,-3.297720722,0.040481863,21,35747882,FAM165B,5'UTR,island,5'UTR-island
cg11214555,-0.208536512,-3.297419622,0.040520413,19,36337033,NPHS1,Body,island,Body-island
cg25283846,0.010549073,3.297321077,0.040530153,17,62493207,POLG2,TSS200,island,TSS200-island
cg12649615,-0.048123801,-3.29728274,0.040531325,1,150602426,ENSA,TSS1500,shore,TSS1500-shore
cg05447008,0.419069077,3.297160018,0.040544511,6,73331114,KCNQ5,TSS1500,island,TSS1500-island
cg15070718,-0.053859435,-3.297119247,0.04054603,15,96876486,NR2F2,TSS200,island,TSS200-island
cg24671734,-0.342686352,-3.297059667,0.040549181,12,107909364,BTBD11,Body,opensea,Body-opensea
cg20275133,-0.032188795,-3.29703693,0.040549181,1,1342361,MRPL20,Body,island,Body-island
cg15651819,0.017329185,3.297003628,0.040549638,1,249144602,ZNF692,Body,shore,Body-shore
cg10147507,-0.203387103,-3.29684044,0.040568595,3,57113767,ARHGEF3,TSS1500,island,TSS1500-island
cg02276823,-0.254994947,-3.296696713,0.040584788,7,5000111,MMD2,TSS1500,shore,TSS1500-shore
cg08804807,0.01755638,3.296648406,0.040585976,5,173315313,CPEB4,TSS200,island,TSS200-island
cg14422498,-0.238430279,-3.296628204,0.040585976,9,100639423,,IGR,opensea,IGR-opensea
cg05847519,-0.335798022,-3.296497377,0.040600337,16,83829911,CDH13,3'UTR,opensea,3'UTR-opensea
cg26957471,-0.113132037,-3.296399135,0.040609882,16,89363967,ANKRD11,Body,opensea,Body-opensea
cg00034039,-0.028962535,-3.296370278,0.040609882,9,74526266,C9orf85,TSS200,island,TSS200-island
cg11006622,-0.020066961,-3.296292741,0.040616651,12,120884542,TRIAP1,TSS1500,island,TSS1500-island
cg02983203,-0.102233426,-3.296154657,0.040632057,19,44173237,PLAUR,Body,island,Body-island
cg10634619,0.319227975,3.296034087,0.040639086,1,3663435,KIAA0495,1stExon,island,1stExon-island
cg27239144,-0.021679973,-3.295989957,0.040639086,12,100661541,SCYL2,TSS200,island,TSS200-island
cg07012898,-0.215246903,-3.295972925,0.040639086,7,1347406,,IGR,opensea,IGR-opensea
cg02551604,-0.182509718,-3.295959795,0.040639086,5,131831745,,IGR,shore,IGR-shore
cg12811419,-0.012339256,-3.295928361,0.040639086,2,27256009,TMEM214,1stExon,island,1stExon-island
cg17161921,0.080832647,3.295897159,0.040639086,8,145665910,NFKBIL2,Body,shore,Body-shore
cg00066663,-0.18100988,-3.295894981,0.040639086,17,7792674,CHD3,Body,shelf,Body-shelf
cg10329468,-0.254220298,-3.295849279,0.040641319,20,44802548,CDH22,3'UTR,shore,3'UTR-shore
cg13089137,0.025538127,3.295643236,0.040666439,2,64068705,UGP2,TSS1500,island,TSS1500-island
cg25798782,-0.234987001,-3.295612626,0.04066652,2,242795282,PDCD1,Body,shore,Body-shore
cg22468733,-0.051673434,-3.295553536,0.040670667,15,66790247,SNAPC5,TSS200,island,TSS200-island
cg25050723,0.178837949,3.295379435,0.04069124,11,1777552,HCCA2,Body,shelf,Body-shelf
cg03294424,-0.248587063,-3.295322589,0.040694807,8,127866047,,IGR,opensea,IGR-opensea
cg14213692,-0.24273874,-3.295294398,0.040694807,4,6732388,,IGR,shelf,IGR-shelf
cg09187338,-0.277936638,-3.295225853,0.040700309,7,130588508,,IGR,opensea,IGR-opensea
cg00914963,-0.166901728,-3.29512564,0.040710338,17,77966262,TBC1D16,Body,island,Body-island
cg24675094,-0.07050363,-3.29503121,0.040719542,20,44441164,UBE2C,TSS200,island,TSS200-island
cg09534159,0.349532647,3.294890118,0.04073542,4,10458918,ZNF518B,5'UTR,island,5'UTR-island
cg02051688,0.212848669,3.294802829,0.040743609,11,111568985,SIK2,Body,opensea,Body-opensea
cg25161386,-0.040267319,-3.294635935,0.040763187,17,27621177,NUFIP2,TSS200,island,TSS200-island
cg05930162,-0.023253253,-3.29458935,0.040765558,1,46152207,GPBP1L1,5'UTR,island,5'UTR-island
cg05917508,-0.257020086,-3.294362351,0.040788399,13,28542434,CDX2,Body,island,Body-island
cg02116639,-0.078842453,-3.294345488,0.040788399,5,178287544,ZNF354B,5'UTR,island,5'UTR-island
cg21247001,-0.013984269,-3.29433971,0.040788399,9,36190871,CLTA,TSS200,island,TSS200-island
cg22743884,-0.306089134,-3.294247418,0.040796072,8,11839844,DEFB135,1stExon,opensea,1stExon-opensea
cg08822227,-0.090445491,-3.294226104,0.040796072,4,2820468,SH3BP2,Body,shore,Body-shore
cg04931493,-0.193869068,-3.294154528,0.04079851,16,3246099,,IGR,shelf,IGR-shelf
cg09678615,-0.240021005,-3.294119284,0.04079851,16,52579163,TOX3,5'UTR,shore,5'UTR-shore
cg24308389,-0.272484915,-3.294119085,0.04079851,7,121945597,FEZF1,TSS1500,island,TSS1500-island
cg07883823,-0.364892923,-3.293576239,0.040871997,6,160769116,SLC22A3,TSS1500,island,TSS1500-island
cg21825071,0.011789631,3.293343875,0.040901028,6,34360162,NUDT3,5'UTR,island,5'UTR-island
cg24491784,0.223521674,3.293224995,0.04091304,15,96887824,,IGR,island,IGR-island
cg17752270,-0.195131104,-3.2932002,0.04091304,5,169706238,LCP2,Body,opensea,Body-opensea
cg04013093,-0.215616211,-3.293125433,0.040919469,6,42928303,GNMT,TSS200,island,TSS200-island
cg25612057,-0.288806136,-3.293087664,0.040920586,4,5368330,STK32B,Body,opensea,Body-opensea
cg12957265,-0.222638103,-3.292871037,0.04094739,15,57026014,ZNF280D,TSS1500,island,TSS1500-island
cg00217859,-0.15103458,-3.292748773,0.040960648,16,69789140,NOB1,TSS1500,shore,TSS1500-shore
cg03768513,0.379166373,3.29243143,0.040983826,22,24552594,CABIN1,Body,island,Body-island
cg13424302,-0.295534125,-3.292418775,0.040983826,10,80516893,,IGR,opensea,IGR-opensea
cg07199412,-0.195129444,-3.292418067,0.040983826,10,50361551,,IGR,opensea,IGR-opensea
cg25422405,-0.183254211,-3.292416915,0.040983826,17,3674611,ITGAE,Body,opensea,Body-opensea
cg03415638,-0.287266358,-3.29240215,0.040983826,10,7213843,SFMBT2,Body,island,Body-island
cg08756898,-0.280647847,-3.292396277,0.040983826,2,129228081,,IGR,shore,IGR-shore
cg03403168,-0.266677447,-3.292364972,0.040983826,12,24770523,,IGR,opensea,IGR-opensea
cg20793532,-0.29305611,-3.29233841,0.040983826,4,6344361,PPP2R2C,Body,opensea,Body-opensea
cg05246100,0.217729248,3.292317821,0.040983826,7,55246275,EGFR,Body,opensea,Body-opensea
cg05939041,-0.2119135,-3.29224473,0.040990028,14,93474066,ITPK1,Body,opensea,Body-opensea
cg24642468,-0.250483758,-3.291910045,0.041033256,16,49407997,C16orf78,1stExon,opensea,1stExon-opensea
cg10003443,-0.271530849,-3.291884308,0.041033256,20,22567170,FOXA2,TSS1500,shore,TSS1500-shore
cg00397635,0.329418857,3.291656848,0.04106169,1,53309162,ZYG11A,Body,island,Body-island
cg20824761,-0.329479445,-3.291090393,0.04113516,15,69591567,PAQR5,5'UTR,island,5'UTR-island
cg04335293,-0.190075016,-3.291074838,0.04113516,2,24713157,,IGR,shore,IGR-shore
cg26944434,-0.015603352,-3.291057249,0.04113516,10,112064524,SMNDC1,1stExon,island,1stExon-island
cg02939105,-0.305866774,-3.290968557,0.041143635,19,51684714,,IGR,island,IGR-island
cg10371483,0.330079409,3.290896093,0.041149771,16,4152045,ADCY9,Body,opensea,Body-opensea
cg10291288,-0.052583793,-3.290847562,0.041152454,4,77610404,SHROOM3,Body,island,Body-island
cg09169255,-0.21171145,-3.290804363,0.041154368,2,73114256,SPR,TSS1500,island,TSS1500-island
cg21298444,-0.262045121,-3.290766456,0.04115552,18,70205221,CBLN2,3'UTR,shelf,3'UTR-shelf
cg12888521,-0.355095025,-3.290586844,0.04117339,8,144346762,,IGR,shelf,IGR-shelf
cg23192614,-0.333335051,-3.290582794,0.04117339,13,113585804,,IGR,opensea,IGR-opensea
cg00555420,-0.198446266,-3.290251435,0.041216925,4,16214868,TAPT1,Body,opensea,Body-opensea
cg19866622,-0.234662217,-3.29003338,0.041244118,12,130422754,,IGR,opensea,IGR-opensea
cg24912419,-0.063887883,-3.289422131,0.041328178,9,130922817,C9orf16,Body,island,Body-island
cg24579422,-0.214561395,-3.289392696,0.041328178,8,134183359,,IGR,opensea,IGR-opensea
cg08015762,0.098341321,3.289277051,0.041340598,14,100014785,CCDC85C,Body,opensea,Body-opensea
cg11465442,-0.24281348,-3.289204317,0.041346803,8,11832261,DEFB136,TSS200,opensea,TSS200-opensea
cg26163234,-0.290813329,-3.289140694,0.041349197,15,99789622,TTC23,1stExon,shore,1stExon-shore
cg06545019,-0.267499358,-3.289127975,0.041349197,9,110250612,KLF4,Body,island,Body-island
cg21811284,0.136061905,3.289048936,0.04135347,17,75208450,SEC14L1,Body,shore,Body-shore
cg06212637,-0.231666739,-3.289038676,0.04135347,16,67184953,B3GNT9,TSS200,island,TSS200-island
cg08761324,0.142109299,3.288977416,0.041358015,10,121357524,TIAL1,TSS1500,shore,TSS1500-shore
cg14887662,-0.027493248,-3.288843537,0.041373089,5,60457841,C5orf43,5'UTR,island,5'UTR-island
cg01087129,-0.239574828,-3.288664556,0.04139471,7,100317741,EPO,TSS1500,shore,TSS1500-shore
cg05506480,-0.249888184,-3.288582298,0.041402307,3,133615880,RAB6B,TSS1500,shore,TSS1500-shore
cg22561329,-0.148310268,-3.288479997,0.041409423,19,57346735,PEG3,5'UTR,shelf,5'UTR-shelf
cg01709312,0.217191396,3.288473475,0.041409423,10,112630835,LOC282997,TSS200,shore,TSS200-shore
cg08985817,-0.28512512,-3.288287591,0.041432064,4,3783460,,IGR,opensea,IGR-opensea
cg25753024,-0.14230693,-3.288048219,0.041462487,11,67070913,SSH3,TSS200,island,TSS200-island
cg01520454,-0.235675492,-3.288009407,0.041463784,1,2304375,MORN1,Body,island,Body-island
cg09573585,-0.255675233,-3.287971601,0.041464936,10,88728128,C10orf116,TSS200,island,TSS200-island
cg23719209,-0.269674302,-3.287877587,0.041474255,3,105333123,,IGR,opensea,IGR-opensea
cg08423052,-0.238918718,-3.287722485,0.041490381,14,52780921,PTGER2,TSS200,island,TSS200-island
cg10705306,-0.306048806,-3.287706879,0.041490381,8,37337009,,IGR,opensea,IGR-opensea
cg02156776,-0.216655511,-3.287647952,0.041494605,6,71013139,COL9A1,TSS1500,opensea,TSS1500-opensea
cg10532048,-0.011764137,-3.287326263,0.041537048,22,19419937,HIRA,TSS1500,island,TSS1500-island
cg16070740,-0.287163016,-3.287295727,0.041537145,6,169569703,,IGR,shelf,IGR-shelf
cg04150495,0.232549222,3.287012023,0.041574096,20,26190328,MIR663,TSS1500,island,TSS1500-island
cg18732587,0.017229102,3.286846324,0.041590641,10,105127670,TAF5,TSS200,island,TSS200-island
cg10342016,-0.251977048,-3.28683871,0.041590641,8,57802622,,IGR,opensea,IGR-opensea
cg01288167,-0.336732966,-3.286706221,0.041605594,8,143535437,,IGR,shore,IGR-shore
cg10437931,-0.320259701,-3.286481857,0.041633948,2,12746791,,IGR,opensea,IGR-opensea
cg06808011,-0.329910205,-3.286290137,0.041657557,16,3286070,ZNF200,TSS1500,shore,TSS1500-shore
cg26937434,-0.304067977,-3.286173245,0.041668806,16,21245151,ANKS4B,1stExon,opensea,1stExon-opensea
